nohup: ignoring input
[1600] bbox_docvqa_id=1601 images=2/2 error=False
[1601] bbox_docvqa_id=1602 images=2/2 error=False
[1602] bbox_docvqa_id=1603 images=2/2 error=False
[1603] bbox_docvqa_id=1604 images=2/2 error=False
[1604] bbox_docvqa_id=1605 images=2/2 error=False
[1605] bbox_docvqa_id=1606 images=2/2 error=False
[1606] bbox_docvqa_id=1607 images=2/2 error=False
[1607] bbox_docvqa_id=1608 images=2/2 error=False
[1608] bbox_docvqa_id=1609 images=2/2 error=False
[1609] bbox_docvqa_id=1610 images=2/2 error=False
[1610] bbox_docvqa_id=1611 images=2/2 error=False
[1611] bbox_docvqa_id=1612 images=2/2 error=False
[1612] bbox_docvqa_id=1613 images=2/2 error=False
[1613] bbox_docvqa_id=1614 images=2/2 error=False
[1614] bbox_docvqa_id=1615 images=2/2 error=False
[1615] bbox_docvqa_id=1616 images=2/2 error=False
[1616] bbox_docvqa_id=1617 images=2/2 error=False
[1617] bbox_docvqa_id=1618 images=2/2 error=False
[1618] bbox_docvqa_id=1619 images=2/2 error=False
[1619] bbox_docvqa_id=1620 images=2/2 error=False
[1620] bbox_docvqa_id=1621 images=2/2 error=False
[1621] bbox_docvqa_id=1622 images=2/2 error=False
[1622] bbox_docvqa_id=1623 images=2/2 error=False
